;momentum;learning rate;batch size;loss1;acc1;loss2;acc2;loss3;acc3;epoch_stopped1;epoch_stopped2;epoch_stopped3;reg_penalty
26;0.7;0.1;256.0;1.2023857831954956;0.7595818638801575;1.351622223854065;0.7421602606773376;1.1884645223617554;0.7491289377212524;100.0;100.0;100.0;0.001
27;0.6;0.1;256.0;1.6188569068908691;0.6864111423492432;1.4159539937973022;0.703832745552063;1.7845603227615356;0.6864111423492432;100.0;100.0;100.0;0.001
28;0.7;0.1;256.0;1.4180136919021606;0.6724738478660583;1.3971155881881714;0.7282230257987976;1.1574162244796753;0.7491289377212524;150.0;150.0;150.0;0.001
29;0.6;0.1;256.0;1.8229551315307617;0.6515679359436035;1.585924744606018;0.696864128112793;1.4330214262008667;0.7142857313156128;150.0;150.0;150.0;0.001
30;0.7;0.1;256.0;1.2543256282806396;0.6097561120986938;1.0530409812927246;0.6794425249099731;1.0191960334777832;0.696864128112793;50.0;50.0;50.0;0.0001
31;0.6;0.1;256.0;1.0933003425598145;0.6898954510688782;1.1018896102905273;0.6724738478660583;1.0541112422943115;0.6550522446632385;50.0;50.0;50.0;0.0001
32;0.7;0.1;256.0;1.2062064409255981;0.6829268336296082;0.9905243515968323;0.7177700400352478;1.276060700416565;0.693379819393158;100.0;100.0;100.0;0.0001
33;0.6;0.1;256.0;1.163779616355896;0.6829268336296082;0.9107629060745239;0.7491289377212524;1.0400854349136353;0.696864128112793;100.0;100.0;100.0;0.0001
34;0.7;0.1;256.0;1.2516727447509766;0.7386759519577026;1.5152204036712646;0.6585366129875183;1.286361813545227;0.7247386574745178;150.0;150.0;150.0;0.0001
35;0.6;0.1;256.0;1.123402714729309;0.7351916432380676;1.202336311340332;0.7247386574745178;1.0096362829208374;0.7247386574745178;150.0;150.0;150.0;0.0001
36;0.7;0.01;64.0;1.4780157804489136;0.707317054271698;1.5328153371810913;0.6620209217071533;1.3889479637145996;0.7247386574745178;50.0;50.0;50.0;0.01
37;0.6;0.01;64.0;2.2854151725769043;0.6898954510688782;2.3064491748809814;0.6689895391464233;2.501908779144287;0.6341463327407837;50.0;50.0;50.0;0.01
38;0.7;0.01;64.0;1.0381969213485718;0.7212543487548828;1.255786657333374;0.6898954510688782;1.0825622081756592;0.7282230257987976;100.0;100.0;100.0;0.01
39;0.6;0.01;64.0;1.1136934757232666;0.7351916432380676;1.0556811094284058;0.7665505409240723;1.0893166065216064;0.7142857313156128;100.0;100.0;100.0;0.01
40;0.7;0.01;64.0;1.2563060522079468;0.7317073345184326;1.1348111629486084;0.7247386574745178;1.074326515197754;0.7247386574745178;150.0;150.0;150.0;0.01
41;0.6;0.01;64.0;1.106637716293335;0.7212543487548828;1.1270828247070312;0.7177700400352478;1.317229151725769;0.6829268336296082;150.0;150.0;150.0;0.01
42;0.7;0.01;64.0;2.4093689918518066;0.6864111423492432;2.4401352405548096;0.7142857313156128;2.4843099117279053;0.6271777153015137;50.0;50.0;50.0;0.001
43;0.6;0.01;64.0;2.6365718841552734;0.6306620240211487;2.587784767150879;0.6515679359436035;2.6303021907806396;0.6620209217071533;50.0;50.0;50.0;0.001
44;0.7;0.01;64.0;1.9788025617599487;0.703832745552063;2.0754308700561523;0.6794425249099731;1.905476689338684;0.696864128112793;100.0;100.0;100.0;0.001
45;0.6;0.01;64.0;2.346389055252075;0.6480836272239685;2.173553705215454;0.7351916432380676;2.127887725830078;0.696864128112793;100.0;100.0;100.0;0.001
